-0.355545;-3.25883;-2.92114
-0.405126;-3.2302;-2.83697
-0.448766;-3.20501;-2.74594
-0.486641;-3.18314;-2.64825
-0.518985;-3.16447;-2.54418
-0.546085;-3.14882;-2.43405
-0.568284;-3.136;-2.31826
-0.58597;-3.12579;-2.19726
-0.599581;-3.11793;-2.07155
-0.60959;-3.11215;-1.94169
-0.61651;-3.10816;-1.80826
-0.620884;-3.10563;-1.67189
-0.62328;-3.10425;-1.53324
-0.624286;-3.10367;-1.39298
-0.624503;-3.10354;-1.2518
-0.624542;-3.10352;-1.11043
-0.625013;-3.10325;-0.969551
-0.626525;-3.10238;-0.829875
-0.629673;-3.10056;-0.692089
-0.635039;-3.09746;-0.556863
-0.643179;-3.09276;-0.424842
-0.654626;-3.08615;-0.296638
-0.669876;-3.07735;-0.172826
-0.689389;-3.06608;-0.0539366
-0.713582;-3.05211;0.0595494
-0.742824;-3.03523;0.167204
-0.777437;-3.01525;0.268659
-0.817685;-2.99201;0.363606
-0.863778;-2.9654;0.451803
-0.915868;-2.93533;0.533077
-0.974046;-2.90174;0.60732
-1.03834;-2.86461;0.674498
-1.10873;-2.82398;0.734646
-1.18511;-2.77988;0.78787
-1.26733;-2.73241;0.834344
-1.3552;-2.68168;0.874311
-1.44843;-2.62785;0.908078
-1.54671;-2.57111;0.936013
-1.64967;-2.51166;0.958545
-1.7569;-2.44976;0.976154
-1.86792;-2.38566;0.989371
-1.98226;-2.31964;0.998771
-2.09937;-2.25203;1.00497
-2.21869;-2.18314;1.0086
-2.33966;-2.1133;1.01035
-2.46166;-2.04286;1.01089
-2.58409;-1.97217;1.01094
-2.70635;-1.90159;1.01119
-2.82782;-1.83146;1.01235
-2.9479;-1.76213;1.01512
-3.066;-1.69395;1.02017
-3.18155;-1.62723;1.02816
-3.29402;-1.5623;1.03971
-3.40288;-1.49945;1.05543
-3.50767;-1.43895;1.07585
-3.60795;-1.38105;1.10149
-3.70332;-1.32599;1.13278
-3.79345;-1.27395;1.17013
-3.87805;-1.22511;1.21386
-3.95689;-1.17959;1.26425
-0.365637;-3.13753;-2.99053
-0.415218;-3.10891;-2.90636
-0.458858;-3.08371;-2.81533
-0.496733;-3.06184;-2.71764
-0.529076;-3.04317;-2.61356
-0.556177;-3.02752;-2.50344
-0.578375;-3.01471;-2.38765
-0.596062;-3.00449;-2.26665
-0.609672;-2.99664;-2.14094
-0.619681;-2.99086;-2.01108
-0.626602;-2.98686;-1.87765
-0.630976;-2.98434;-1.74128
-0.633372;-2.98295;-1.60262
-0.634377;-2.98237;-1.46236
-0.634595;-2.98225;-1.32119
-0.634634;-2.98223;-1.17982
-0.635105;-2.98195;-1.03894
-0.636617;-2.98108;-0.899263
-0.639765;-2.97926;-0.761477
-0.64513;-2.97617;-0.626251
-0.653271;-2.97147;-0.49423
-0.664718;-2.96486;-0.366026
-0.679968;-2.95605;-0.242214
-0.699481;-2.94479;-0.123324
-0.723673;-2.93082;-0.00983848
-0.752916;-2.91394;0.0978164
-0.787528;-2.89395;0.199271
-0.827776;-2.87071;0.294218
-0.873869;-2.8441;0.382416
-0.925959;-2.81403;0.463689
-0.984137;-2.78044;0.537932
-1.04843;-2.74332;0.60511
-1.11882;-2.70268;0.665258
-1.1952;-2.65858;0.718482
-1.27743;-2.61111;0.764956
-1.36529;-2.56038;0.804923
-1.45852;-2.50655;0.83869
-1.5568;-2.44981;0.866625
-1.65976;-2.39037;0.889157
-1.76699;-2.32846;0.906766
-1.87802;-2.26436;0.919983
-1.99235;-2.19835;0.929384
-2.10946;-2.13074;0.935579
-2.22878;-2.06184;0.939214
-2.34975;-1.992;0.94096
-2.47175;-1.92157;0.941504
-2.59419;-1.85088;0.941549
-2.71644;-1.78029;0.9418
-2.83791;-1.71016;0.942961
-2.95799;-1.64083;0.945728
-3.07609;-1.57265;0.950778
-3.19165;-1.50593;0.958769
-3.30411;-1.441;0.970327
-3.41298;-1.37815;0.986042
-3.51776;-1.31765;1.00647
-3.61804;-1.25976;1.0321
-3.71341;-1.20469;1.06339
-3.80354;-1.15265;1.10074
-3.88814;-1.10381;1.14447
-3.96698;-1.0583;1.19486
-0.374264;-3.01708;-3.05822
-0.423845;-2.98845;-2.97405
-0.467486;-2.96326;-2.88302
-0.505361;-2.94139;-2.78534
-0.537704;-2.92272;-2.68126
-0.564805;-2.90707;-2.57113
-0.587003;-2.89426;-2.45534
-0.60469;-2.88404;-2.33435
-0.6183;-2.87619;-2.20864
-0.628309;-2.87041;-2.07878
-0.635229;-2.86641;-1.94535
-0.639604;-2.86389;-1.80898
-0.641999;-2.8625;-1.67032
-0.643005;-2.86192;-1.53006
-0.643223;-2.8618;-1.38889
-0.643261;-2.86177;-1.24751
-0.643733;-2.8615;-1.10664
-0.645244;-2.86063;-0.966961
-0.648393;-2.85881;-0.829175
-0.653758;-2.85571;-0.693949
-0.661899;-2.85101;-0.561928
-0.673346;-2.84441;-0.433724
-0.688596;-2.8356;-0.309912
-0.708109;-2.82433;-0.191022
-0.732301;-2.81037;-0.0775361
-0.761544;-2.79348;0.0301188
-0.796156;-2.7735;0.131573
-0.836404;-2.75026;0.22652
-0.882497;-2.72365;0.314718
-0.934587;-2.69358;0.395991
-0.992765;-2.65999;0.470234
-1.05706;-2.62287;0.537412
-1.12745;-2.58223;0.597561
-1.20383;-2.53813;0.650785
-1.28605;-2.49066;0.697259
-1.37392;-2.43993;0.737226
-1.46715;-2.3861;0.770992
-1.56543;-2.32936;0.798927
-1.66839;-2.26992;0.821459
-1.77562;-2.20801;0.839068
-1.88664;-2.14391;0.852286
-2.00098;-2.0779;0.861686
-2.11809;-2.01028;0.867881
-2.23741;-1.94139;0.871517
-2.35838;-1.87155;0.873262
-2.48038;-1.80111;0.873807
-2.60281;-1.73043;0.873851
-2.72507;-1.65984;0.874102
-2.84654;-1.58971;0.875264
-2.96662;-1.52038;0.87803
-3.08472;-1.4522;0.883081
-3.20027;-1.38548;0.891072
-3.31274;-1.32055;0.902629
-3.4216;-1.2577;0.918345
-3.52639;-1.1972;0.938768
-3.62667;-1.1393;0.9644
-3.72204;-1.08424;0.995693
-3.81217;-1.0322;1.03304
-3.89677;-0.98336;1.07677
-3.97561;-0.937845;1.12717
-0.380842;-2.89781;-3.12355
-0.430424;-2.86919;-3.03938
-0.474064;-2.84399;-2.94835
-0.511939;-2.82212;-2.85067
-0.544282;-2.80345;-2.74659
-0.571383;-2.7878;-2.63646
-0.593581;-2.77499;-2.52068
-0.611268;-2.76478;-2.39968
-0.624878;-2.75692;-2.27397
-0.634887;-2.75114;-2.14411
-0.641808;-2.74714;-2.01068
-0.646182;-2.74462;-1.87431
-0.648578;-2.74324;-1.73565
-0.649583;-2.74265;-1.59539
-0.649801;-2.74253;-1.45422
-0.649839;-2.74251;-1.31284
-0.650311;-2.74223;-1.17197
-0.651823;-2.74136;-1.03229
-0.654971;-2.73954;-0.894506
-0.660336;-2.73645;-0.75928
-0.668477;-2.73175;-0.627259
-0.679924;-2.72514;-0.499055
-0.695174;-2.71633;-0.375243
-0.714687;-2.70507;-0.256353
-0.738879;-2.6911;-0.142867
-0.768122;-2.67422;-0.035212
-0.802734;-2.65423;0.0662426
-0.842982;-2.631;0.16119
-0.889075;-2.60438;0.249387
-0.941165;-2.57431;0.33066
-0.999343;-2.54072;0.404904
-1.06364;-2.5036;0.472082
-1.13402;-2.46296;0.53223
-1.21041;-2.41886;0.585454
-1.29263;-2.37139;0.631928
-1.38049;-2.32066;0.671895
-1.47373;-2.26684;0.705661
-1.57201;-2.21009;0.733597
-1.67497;-2.15065;0.756128
-1.78219;-2.08874;0.773738
-1.89322;-2.02464;0.786955
-2.00756;-1.95863;0.796355
-2.12466;-1.89102;0.802551
-2.24399;-1.82212;0.806186
-2.36495;-1.75228;0.807931
-2.48696;-1.68185;0.808476
-2.60939;-1.61116;0.80852
-2.73165;-1.54057;0.808772
-2.85312;-1.47044;0.809933
-2.9732;-1.40112;0.812699
-3.0913;-1.33293;0.81775
-3.20685;-1.26621;0.825741
-3.31932;-1.20128;0.837299
-3.42818;-1.13843;0.853014
-3.53297;-1.07793;0.873437
-3.63325;-1.02004;0.89907
-3.72862;-0.964972;0.930363
-3.81875;-0.912935;0.96771
-3.90335;-0.864092;1.01144
-3.98218;-0.818577;1.06184
-0.384806;-2.78005;-3.18587
-0.434387;-2.75143;-3.1017
-0.478027;-2.72623;-3.01067
-0.515902;-2.70437;-2.91298
-0.548246;-2.68569;-2.8089
-0.575346;-2.67005;-2.69878
-0.597545;-2.65723;-2.58299
-0.615231;-2.64702;-2.46199
-0.628841;-2.63916;-2.33628
-0.638851;-2.63338;-2.20642
-0.645771;-2.62939;-2.07299
-0.650145;-2.62686;-1.93662
-0.652541;-2.62548;-1.79796
-0.653547;-2.6249;-1.6577
