-8.50548;0.329251;-0.108642
-8.41717;0.367563;-0.026415
-8.32826;0.397145;0.0657344
-8.23879;0.418504;0.167228
-8.14881;0.43227;0.277353
-8.05836;0.439176;0.395273
-7.96749;0.440058;0.52004
-7.87629;0.435837;0.650606
-7.7848;0.427509;0.785841
-7.6931;0.416126;0.924547
-7.60127;0.402787;1.06548
-7.50939;0.388618;1.20735
-7.41752;0.374756;1.34887
-7.32576;0.362334;1.48876
-7.23416;0.352466;1.62574
-7.14282;0.346228;1.7586
-7.05179;0.344643;1.88617
-6.96114;0.348668;2.00737
-6.87093;0.359179;2.12119
-6.78122;0.376959;2.22676
-6.69205;0.402687;2.32328
-6.60346;0.436926;2.41014
-6.51548;0.480118;2.48682
-6.42813;0.532576;2.55297
-6.34142;0.594479;2.60839
-6.25536;0.665871;2.65302
-6.16994;0.74666;2.68697
-6.08514;0.836617;2.7105
-6.00094;0.935383;2.72402
-5.9173;1.04247;2.72808
-5.8342;1.15727;2.72338
-5.75156;1.27908;2.71071
-5.66935;1.40706;2.69103
-5.5875;1.54032;2.66535
-5.50594;1.67787;2.63479
-5.4246;1.81867;2.60054
-5.34341;1.96162;2.56384
-5.26229;2.10561;2.52596
-5.18116;2.24949;2.48821
-5.09995;2.39214;2.45185
-5.01857;2.53244;2.41818
-4.93696;2.66929;2.38841
-4.85505;2.80167;2.36373
-4.77277;2.9286;2.34523
-4.69006;3.04921;2.33394
-4.60686;3.16267;2.33075
-4.52313;3.2683;2.33647
-4.43882;3.36552;2.35175
-4.35391;3.45385;2.37714
-4.26837;3.53296;2.41299
-4.18219;3.60264;2.45956
-4.09537;3.66284;2.51692
-4.0079;3.71361;2.58498
-3.91981;3.75517;2.66352
-3.83111;3.78784;2.75216
-3.74184;3.81209;2.85037
-3.65204;3.82851;2.95748
-3.56175;3.83779;3.0727
-3.47103;3.84074;3.19511
-3.37994;3.83825;3.32372
-3.28854;3.83128;3.45741
-3.19691;3.82087;3.59501
-3.10512;3.80811;3.73528
-3.01325;3.79411;3.87696
-2.92137;3.78;4.01876
-2.82956;3.76693;4.15939
-2.73789;3.75602;4.29756
-2.64645;3.74835;4.43204
-2.5553;3.74498;4.56164
-2.46451;3.74688;4.68525
-2.37413;3.75496;4.80184
-2.28424;3.77004;4.91047
-2.19487;3.79284;5.01033
-2.10607;3.82396;5.10073
-2.01786;3.86388;5.18112
-1.93028;3.91298;5.25109
-1.84334;3.97147;5.31039
-1.75705;4.03945;5.35889
-1.6714;4.11688;5.39667
-1.58637;4.20357;5.42391
-1.50196;4.29922;5.44098
-1.41813;4.40337;5.44837
-1.33484;4.51548;5.44673
-1.25204;4.63485;5.43683
-1.16969;4.76071;5.41956
-1.08771;4.89218;5.39591
-1.00605;5.0283;5.36697
-0.924644;5.16806;5.33391
-0.843408;5.31036;5.29795
-0.762269;5.45411;5.26035
-0.681152;5.59816;5.2224
-0.599978;5.74139;5.18539
-0.518671;5.88265;5.15061
-0.437156;6.02087;5.1193
-0.355361;6.15497;5.09265
-0.27322;6.28397;5.07181
-0.190668;6.40695;5.05781
-0.107649;6.52307;5.05161
-0.024114;6.63159;5.05404
0.059981;6.7319;5.06581
-8.41741;0.192182;-0.0839413
-8.3291;0.230494;-0.00171395
-8.24019;0.260075;0.0904355
-8.15072;0.281435;0.191929
-8.06074;0.2952;0.302054
-7.97029;0.302106;0.419974
-7.87943;0.302989;0.544741
-7.78822;0.298768;0.675307
-7.69673;0.29044;0.810542
-7.60503;0.279057;0.949248
-7.5132;0.265718;1.09018
-7.42132;0.251548;1.23205
-7.32945;0.237686;1.37357
-7.23769;0.225265;1.51346
-7.14609;0.215397;1.65045
-7.05475;0.209159;1.7833
-6.96372;0.207573;1.91088
-6.87307;0.211598;2.03207
-6.78287;0.222109;2.14589
-6.69315;0.23989;2.25146
-6.60398;0.265617;2.34799
-6.51539;0.299856;2.43484
-6.42741;0.343048;2.51152
-6.34006;0.395506;2.57767
-6.25335;0.457409;2.63309
-6.16729;0.528802;2.67772
-6.08187;0.609591;2.71167
-5.99707;0.699548;2.7352
-5.91287;0.798314;2.74872
-5.82923;0.905402;2.75278
-5.74613;1.02021;2.74808
-5.66349;1.14201;2.73542
-5.58128;1.26999;2.71573
-5.49943;1.40325;2.69005
-5.41787;1.5408;2.65949
-5.33653;1.6816;2.62524
-5.25534;1.82455;2.58854
-5.17422;1.96854;2.55067
-5.09309;2.11243;2.51291
-5.01188;2.25507;2.47655
-4.9305;2.39537;2.44288
-4.8489;2.53222;2.41311
-4.76698;2.6646;2.38843
-4.6847;2.79153;2.36993
-4.60199;2.91214;2.35864
-4.51879;3.0256;2.35545
-4.43506;3.13123;2.36117
-4.35075;3.22845;2.37646
-4.26584;3.31678;2.40184
-4.1803;3.39589;2.43769
-4.09413;3.46558;2.48426
-4.0073;3.52577;2.54162
-3.91984;3.57655;2.60968
-3.83174;3.6181;2.68822
-3.74304;3.65077;2.77686
-3.65377;3.67502;2.87507
-3.56397;3.69144;2.98218
-3.47368;3.70073;3.0974
-3.38296;3.70367;3.21981
-3.29187;3.70118;3.34842
-3.20047;3.69421;3.48211
-3.10884;3.6838;3.61971
-3.01705;3.67104;3.75998
-2.92518;3.65704;3.90167
-2.8333;3.64293;4.04346
-2.74149;3.62986;4.18409
-2.64982;3.61895;4.32226
-2.55838;3.61128;4.45674
-2.46723;3.60791;4.58634
-2.37644;3.60981;4.70995
-2.28607;3.61789;4.82654
-2.19617;3.63297;4.93517
-2.1068;3.65577;5.03503
-2.018;3.68689;5.12543
-1.92979;3.72682;5.20582
-1.84221;3.77591;5.2758
-1.75527;3.8344;5.33509
-1.66898;3.90238;5.3836
-1.58333;3.97981;5.42137
-1.49831;4.0665;5.44861
-1.41389;4.16215;5.46568
-1.33006;4.26631;5.47307
-1.24677;4.37841;5.47143
-1.16397;4.49778;5.46153
-1.08162;4.62364;5.44426
-0.999642;4.75511;5.42061
-0.917985;4.89123;5.39168
-0.836575;5.03099;5.35861
-0.755339;5.17329;5.32265
-0.6742;5.31704;5.28505
-0.593083;5.46109;5.2471
-0.511909;5.60432;5.21009
-0.430602;5.74558;5.17531
-0.349087;5.8838;5.144
-0.267293;6.0179;5.11736
-0.185151;6.1469;5.09651
-0.102599;6.26988;5.08251
-0.0195807;6.386;5.07631
0.0639547;6.49453;5.07874
0.14805;6.59483;5.09052
-8.3296;0.0588363;-0.0634725
-8.24128;0.0971482;0.0187548
-8.15238;0.12673;0.110904
-8.06291;0.14809;0.212398
-7.97292;0.161855;0.322523
-7.88247;0.168761;0.440443
-7.79161;0.169643;0.56521
-7.7004;0.165423;0.695776
-7.60891;0.157094;0.831011
-7.51722;0.145712;0.969717
-7.42539;0.132372;1.11065
-7.3335;0.118203;1.25252
-7.24164;0.104341;1.39404
-7.14987;0.0919195;1.53393
-7.05828;0.0820516;1.67091
-6.96693;0.0758132;1.80377
-6.8759;0.074228;1.93134
-6.78526;0.0782529;2.05254
-6.69505;0.088764;2.16636
-6.60534;0.106544;2.27192
-6.51617;0.132272;2.36845
-6.42758;0.166511;2.45531
-6.3396;0.209703;2.53199
-6.25225;0.262161;2.59814
-6.16554;0.324064;2.65356
-6.07947;0.395456;2.69819
-5.99405;0.476245;2.73214
-5.90925;0.566202;2.75567
-5.82505;0.664968;2.76919
-5.74142;0.772056;2.77325
-5.65831;0.88686;2.76855
-5.57568;1.00866;2.75588
-5.49347;1.13665;2.7362
-5.41162;1.26991;2.71052
-5.33006;1.40745;2.67996
-5.24872;1.54825;2.64571
-5.16753;1.69121;2.60901
-5.0864;1.83519;2.57113
-5.00527;1.97908;2.53338
-4.92406;2.12173;2.49702
-4.84269;2.26202;2.46335
-4.76108;2.39887;2.43358
-4.67917;2.53125;2.4089
-4.59689;2.65819;2.3904
-4.51417;2.77879;2.37911
-4.43097;2.89226;2.37592
-4.34724;2.99789;2.38164
-4.26294;3.0951;2.39692
-4.17803;3.18343;2.4223
-4.09249;3.26254;2.45816
-4.00631;3.33223;2.50473
-3.91949;3.39243;2.56209
-3.83202;3.4432;2.63015
-3.74393;3.48475;2.70869
-3.65523;3.51743;2.79733
-3.56596;3.54168;2.89554
-3.47615;3.5581;3.00265
-3.38587;3.56738;3.11786
-3.29514;3.57033;3.24028
-3.20405;3.56783;3.36889
-3.11266;3.56086;3.50258
-3.02103;3.55046;3.64018
-2.92924;3.53769;3.78045
-2.83736;3.52369;3.92213
-2.74548;3.50959;4.06393
-2.65367;3.49652;4.20456
-2.56201;3.4856;4.34273
-2.47056;3.47794;4.47721
-2.37941;3.47457;4.60681
-2.28862;3.47647;4.73042
